product_id,winsorize,features,RMSE,MAPE,Overfit_Score,method
P36,True,MAB_ELE_PRO156,74286.60485906957,401.35921889937566,1.5286559436639633,auto
P36,True,"MAB_ELE_PRO756, PRO27756_org",70207.80301181332,276.8297901161147,1.319981903325261,auto
P36,True,"MAB_ELE_PRO756, MAB_ELE_PRO156",69038.85394886145,194.99997025142724,1.128864498272028,auto
P36,True,"PRO27756_org, MAB_ELE_PRO156",69435.28358622838,235.62206424822824,1.3741508628328467,auto
P36,True,"MAB_ELE_PRO756, PRO27756_org, MAB_ELE_PRO156",69003.60096421925,175.82018046172604,1.3744824022468543,auto
P36,False,all,96283.53267346448,496.38184449989734,2.103101648498792,auto
P36,False,MAB_ELE_PRO756,87668.1323918943,464.472099846752,1.8605337528630226,auto
P36,False,PRO27756_org,99727.35383476087,482.27792411862634,0.3410013707240877,auto
P36,False,MAB_ELE_PRO156,95423.70376057997,365.93232434313046,2.1255105530766216,auto
P36,False,"MAB_ELE_PRO756, PRO27756_org",111165.56999544364,593.312524651565,2.576870595581337,auto
P36,False,"MAB_ELE_PRO756, MAB_ELE_PRO156",86342.33860167536,414.11253591629435,1.8301125775309999,auto
P36,False,"PRO27756_org, MAB_ELE_PRO156",109860.95567854891,358.47238663873225,2.585275068172607,auto
P36,False,"MAB_ELE_PRO756, PRO27756_org, MAB_ELE_PRO156",86445.55197746275,432.9846559016905,1.8281958628541424,auto
P11,True,"PRO27826_org, MAB_ELE_SHP392, MAB_ELE_SHP840, MAB_ELE_SHP276",852413.3882389155,141.2214513113596,-0.06455391382062153,manual
P11,False,"PRO27826_org, MAB_ELE_SHP392, MAB_ELE_SHP840, MAB_ELE_SHP276",852543.482912984,141.32146313766367,-0.066951023258151,manual
P11,True,all,864277.6067204381,94.72606719351323,-0.24918394268512772,auto
P11,True,PRO27826_org,795885.3157770027,117.32220277447793,-0.22200783881532826,auto
P11,True,MAB_ELE_SHP392,780316.8903742505,123.40787209958388,-0.21176033767825542,auto
P11,True,MAB_ELE_SHP840,844040.7119959145,140.63803017417302,-0.11780486697091704,auto
P11,True,MAB_ELE_SHP276,800413.0352304125,124.40112891187705,-0.25662444357448716,auto
P11,True,"PRO27826_org, MAB_ELE_SHP392",802991.767290466,115.6558531028708,-0.21604309198692553,auto
P11,True,"PRO27826_org, MAB_ELE_SHP840",830757.4536732988,138.7668188505442,-0.2261065942175031,auto
P11,True,"PRO27826_org, MAB_ELE_SHP276",795713.1885759395,116.83145749955781,-0.28017799073402294,auto
P11,True,"MAB_ELE_SHP392, MAB_ELE_SHP840",887733.7925922681,148.48237784831542,-0.10411218555906256,auto
P11,True,"MAB_ELE_SHP392, MAB_ELE_SHP276",807963.3917084268,124.47443917160084,-0.25906090864647896,auto
P11,True,"MAB_ELE_SHP840, MAB_ELE_SHP276",866215.7504884512,145.5906673870944,-0.11735570932020994,auto
P11,True,"PRO27826_org, MAB_ELE_SHP392, MAB_ELE_SHP840",857774.2772415173,141.02115403628912,-0.13609371178999954,auto
